"State","Year","Month","Lat","Long_","Confirmed","Deaths","Incident_Rate","Total_Test_Results","Case_Fatality_Ratio","Testing_Rate","Atmospheric.Pressure","Humidity","Indicator","Value"
"Colorado",2021,"Jan",39.0598,-105.3111,390176.064516129,5692.25806451613,6396.43838509006,4924409.12903226,1.43438297623909,85511.9791744622,826.184120617512,59.4570829168082,"Symptoms of Anxiety Disorder or Depressive Disorder",41.7
"Colorado",2021,"Jan",39.0598,-105.3111,390176.064516129,5692.25806451613,6396.43838509006,4924409.12903226,1.43438297623909,85511.9791744622,826.184120617512,59.4570829168082,"Symptoms of Depressive Disorder",29.1
"Colorado",2021,"Jan",39.0598,-105.3111,390176.064516129,5692.25806451613,6396.43838509006,4924409.12903226,1.43438297623909,85511.9791744622,826.184120617512,59.4570829168082,"Symptoms of Anxiety Disorder",36.6
"Colorado",2021,"Jul",39.0598,-105.3111,570536.064516129,6957.45161290323,9812.73970874074,9226761.35483871,1.21537754775864,160221.988902403,828.114993703704,46.1279692979452,"Symptoms of Anxiety Disorder or Depressive Disorder",27.9
"Colorado",2021,"Jul",39.0598,-105.3111,570536.064516129,6957.45161290323,9812.73970874074,9226761.35483871,1.21537754775864,160221.988902403,828.114993703704,46.1279692979452,"Symptoms of Anxiety Disorder",24.1
"Colorado",2021,"Jul",39.0598,-105.3111,570536.064516129,6957.45161290323,9812.73970874074,9226761.35483871,1.21537754775864,160221.988902403,828.114993703704,46.1279692979452,"Symptoms of Depressive Disorder",18.6
"Colorado",2021,"Jun",39.0598,-105.3111,558262.866666667,6806.73333333333,9568.47822160974,8811832.2,1.21408028744702,153016.776598198,826.05410115122,37.7797755168142,"Symptoms of Anxiety Disorder or Depressive Disorder",29.3
"Colorado",2021,"Jun",39.0598,-105.3111,558262.866666667,6806.73333333333,9568.47822160974,8811832.2,1.21408028744702,153016.776598198,826.05410115122,37.7797755168142,"Symptoms of Depressive Disorder",20.15
"Colorado",2021,"Jun",39.0598,-105.3111,558262.866666667,6806.73333333333,9568.47822160974,8811832.2,1.21408028744702,153016.776598198,826.05410115122,37.7797755168142,"Symptoms of Anxiety Disorder",25.05
"Colorado",2021,"Mar",39.0598,-105.3111,459661.967741935,6138.54838709677,7717.32300394594,6567184.77419355,1.35801446882752,114038.6497001,823.103422995392,54.4763690104712,"Symptoms of Anxiety Disorder or Depressive Disorder",38.2333333333333
"Colorado",2021,"Mar",39.0598,-105.3111,459661.967741935,6138.54838709677,7717.32300394594,6567184.77419355,1.35801446882752,114038.6497001,823.103422995392,54.4763690104712,"Symptoms of Anxiety Disorder",33.0666666666667
"Colorado",2021,"Mar",39.0598,-105.3111,459661.967741935,6138.54838709677,7717.32300394594,6567184.77419355,1.35801446882752,114038.6497001,823.103422995392,54.4763690104712,"Symptoms of Depressive Disorder",25.8666666666667
"Colorado",2021,"May",39.0598,-105.3111,542188.838709677,6609.03225806452,9187.08605947667,8173118.4516129,1.21543778641297,141925.562338904,823.136338796296,46.89742386927,"Symptoms of Anxiety Disorder or Depressive Disorder",31.95
"Colorado",2021,"May",39.0598,-105.3111,542188.838709677,6609.03225806452,9187.08605947667,8173118.4516129,1.21543778641297,141925.562338904,823.136338796296,46.89742386927,"Symptoms of Depressive Disorder",22.05
"Colorado",2021,"May",39.0598,-105.3111,542188.838709677,6609.03225806452,9187.08605947667,8173118.4516129,1.21543778641297,141925.562338904,823.136338796296,46.89742386927,"Symptoms of Anxiety Disorder",26.95
"Colorado",2021,"Oct",39.0598,-105.3111,718210.516129032,8380.87096774194,12220.6381803677,11558107.516129,1.11744130216323,200705.632557718,825.58590840553,50.8354098132428,"Symptoms of Anxiety Disorder or Depressive Disorder",32
"Colorado",2021,"Oct",39.0598,-105.3111,718210.516129032,8380.87096774194,12220.6381803677,11558107.516129,1.11744130216323,200705.632557718,825.58590840553,50.8354098132428,"Symptoms of Anxiety Disorder",29.1
"Colorado",2021,"Oct",39.0598,-105.3111,718210.516129032,8380.87096774194,12220.6381803677,11558107.516129,1.11744130216323,200705.632557718,825.58590840553,50.8354098132428,"Symptoms of Depressive Disorder",23
"Colorado",2021,"Sep",39.0598,-105.3111,654770.133333333,7676,11156.7804694178,10592590.7,1.14145895200125,183939.508600498,827.118498104762,40.4583338263158,"Symptoms of Anxiety Disorder or Depressive Disorder",30
"Colorado",2021,"Sep",39.0598,-105.3111,654770.133333333,7676,11156.7804694178,10592590.7,1.14145895200125,183939.508600498,827.118498104762,40.4583338263158,"Symptoms of Depressive Disorder",20.3
"Colorado",2021,"Sep",39.0598,-105.3111,654770.133333333,7676,11156.7804694178,10592590.7,1.14145895200125,183939.508600498,827.118498104762,40.4583338263158,"Symptoms of Anxiety Disorder",26.7
"Colorado",2022,"Apr",39.0598,-105.3111,1428112.16666667,12499.6333333333,23683.6173771466,17200428.0333333,0.882409446575969,298684.086808865,822.88461884375,33.1134660594059,"Symptoms of Depressive Disorder",21.2
"Colorado",2022,"Apr",39.0598,-105.3111,1428112.16666667,12499.6333333333,23683.6173771466,17200428.0333333,0.882409446575969,298684.086808865,822.88461884375,33.1134660594059,"Symptoms of Anxiety Disorder",28.6
"Colorado",2022,"Apr",39.0598,-105.3111,1428112.16666667,12499.6333333333,23683.6173771466,17200428.0333333,0.882409446575969,298684.086808865,822.88461884375,33.1134660594059,"Symptoms of Anxiety Disorder or Depressive Disorder",31.5
"Colorado",2022,"Aug",39.0598,-105.3111,1617878.16129032,13119.064516129,28047.8938657775,19615115.3225806,0.810091938244686,340614.942629435,826.676232716129,48.8664144677419,"Symptoms of Anxiety Disorder or Depressive Disorder",32.6
"Colorado",2022,"Aug",39.0598,-105.3111,1617878.16129032,13119.064516129,28047.8938657775,19615115.3225806,0.810091938244686,340614.942629435,826.676232716129,48.8664144677419,"Symptoms of Depressive Disorder",21.3
"Colorado",2022,"Aug",39.0598,-105.3111,1617878.16129032,13119.064516129,28047.8938657775,19615115.3225806,0.810091938244686,340614.942629435,826.676232716129,48.8664144677419,"Symptoms of Anxiety Disorder",29.2
"Colorado",2022,"Feb",39.0598,-105.3111,1396291.92857143,12254.9285714286,22383.6774746601,16279326.25,0.894285770661081,282689.22642052,825.467403916667,53.2640282262156,"Symptoms of Anxiety Disorder or Depressive Disorder",28.5
"Colorado",2022,"Feb",39.0598,-105.3111,1396291.92857143,12254.9285714286,22383.6774746601,16279326.25,0.894285770661081,282689.22642052,825.467403916667,53.2640282262156,"Symptoms of Anxiety Disorder",25.4
"Colorado",2022,"Feb",39.0598,-105.3111,1396291.92857143,12254.9285714286,22383.6774746601,16279326.25,0.894285770661081,282689.22642052,825.467403916667,53.2640282262156,"Symptoms of Depressive Disorder",20
"Colorado",2022,"Jan",39.0598,-105.3111,1217189.29032258,11464.3870967742,19028.8974480153,14986411.6129032,0.977417647511299,260237.86492215,827.062794735135,57.9459504410646,"Symptoms of Anxiety Disorder or Depressive Disorder",30.2
"Colorado",2022,"Jan",39.0598,-105.3111,1217189.29032258,11464.3870967742,19028.8974480153,14986411.6129032,0.977417647511299,260237.86492215,827.062794735135,57.9459504410646,"Symptoms of Depressive Disorder",21.1
"Colorado",2022,"Jan",39.0598,-105.3111,1217189.29032258,11464.3870967742,19028.8974480153,14986411.6129032,0.977417647511299,260237.86492215,827.062794735135,57.9459504410646,"Symptoms of Anxiety Disorder",26.7
"Colorado",2022,"Jul",39.0598,-105.3111,1578993.51612903,13006.4193548387,27212.5257370547,19146653.6129032,0.821718332143641,332480.141699554,815.188546741936,46.907578026616,"Symptoms of Depressive Disorder",21.5
"Colorado",2022,"Jul",39.0598,-105.3111,1578993.51612903,13006.4193548387,27212.5257370547,19146653.6129032,0.821718332143641,332480.141699554,815.188546741936,46.907578026616,"Symptoms of Anxiety Disorder or Depressive Disorder",33.1
"Colorado",2022,"Jul",39.0598,-105.3111,1578993.51612903,13006.4193548387,27212.5257370547,19146653.6129032,0.821718332143641,332480.141699554,815.188546741936,46.907578026616,"Symptoms of Anxiety Disorder",29.3
"Colorado",2022,"Jun",39.0598,-105.3111,1520633.8,12804.6,25874.6450609983,18599243.1333333,0.8491156927408,322974.401558088,823.90756694,38.8494447395833,"Symptoms of Anxiety Disorder or Depressive Disorder",33.7
"Colorado",2022,"Jun",39.0598,-105.3111,1520633.8,12804.6,25874.6450609983,18599243.1333333,0.8491156927408,322974.401558088,823.90756694,38.8494447395833,"Symptoms of Depressive Disorder",22.5
"Colorado",2022,"Jun",39.0598,-105.3111,1520633.8,12804.6,25874.6450609983,18599243.1333333,0.8491156927408,322974.401558088,823.90756694,38.8494447395833,"Symptoms of Anxiety Disorder",30.2
"Colorado",2022,"Mar",39.0598,-105.3111,1415567.41935484,12431.8709677419,23067.2489195882,16833237.516129,0.894422343733271,292307.852211475,822.516741994595,48.7851569638095,"Symptoms of Anxiety Disorder or Depressive Disorder",29
"Colorado",2022,"Mar",39.0598,-105.3111,1415567.41935484,12431.8709677419,23067.2489195882,16833237.516129,0.894422343733271,292307.852211475,822.516741994595,48.7851569638095,"Symptoms of Anxiety Disorder",24
"Colorado",2022,"Mar",39.0598,-105.3111,1415567.41935484,12431.8709677419,23067.2489195882,16833237.516129,0.894422343733271,292307.852211475,822.516741994595,48.7851569638095,"Symptoms of Depressive Disorder",18.8
"Colorado",2022,"May",39.0598,-105.3111,1460083.38709677,12598.6129032258,24468.7840772585,17674015.7419355,0.885395614611753,306907.900308948,820.431586653409,37.8876239499037,"Symptoms of Anxiety Disorder or Depressive Disorder",24
"Colorado",2022,"May",39.0598,-105.3111,1460083.38709677,12598.6129032258,24468.7840772585,17674015.7419355,0.885395614611753,306907.900308948,820.431586653409,37.8876239499037,"Symptoms of Depressive Disorder",15.9
"Colorado",2022,"May",39.0598,-105.3111,1460083.38709677,12598.6129032258,24468.7840772585,17674015.7419355,0.885395614611753,306907.900308948,820.431586653409,37.8876239499037,"Symptoms of Anxiety Disorder",20.9
"Colorado",2022,"Nov",39.0598,-105.3111,1690197.53333333,13505.4333333333,29350.1479028268,17651427.7845703,0.799052431290631,261913.755321037,803.9416665,44.4875,"Symptoms of Anxiety Disorder or Depressive Disorder",33.2
"Colorado",2022,"Nov",39.0598,-105.3111,1690197.53333333,13505.4333333333,29350.1479028268,17651427.7845703,0.799052431290631,261913.755321037,803.9416665,44.4875,"Symptoms of Anxiety Disorder",29.7
"Colorado",2022,"Nov",39.0598,-105.3111,1690197.53333333,13505.4333333333,29350.1479028268,17651427.7845703,0.799052431290631,261913.755321037,803.9416665,44.4875,"Symptoms of Depressive Disorder",21.9
"Colorado",2022,"Oct",39.0598,-105.3111,1663619.19354839,13363.4516129032,28888.6171123036,17984223.6603866,0.803278838318178,262432.907352167,804.897311790323,59.6814963978495,"Symptoms of Anxiety Disorder or Depressive Disorder",35.9
"Colorado",2022,"Oct",39.0598,-105.3111,1663619.19354839,13363.4516129032,28888.6171123036,17984223.6603866,0.803278838318178,262432.907352167,804.897311790323,59.6814963978495,"Symptoms of Depressive Disorder",22.4
"Colorado",2022,"Oct",39.0598,-105.3111,1663619.19354839,13363.4516129032,28888.6171123036,17984223.6603866,0.803278838318178,262432.907352167,804.897311790323,59.6814963978495,"Symptoms of Anxiety Disorder",31.2
"Colorado",2022,"Sep",39.0598,-105.3111,1643119.3,13228.9333333333,28532.6380650198,19571139.6335742,0.805113507735515,323220.851136888,823.873194475,45.5541653833333,"Symptoms of Anxiety Disorder or Depressive Disorder",37.6
"Colorado",2022,"Sep",39.0598,-105.3111,1643119.3,13228.9333333333,28532.6380650198,19571139.6335742,0.805113507735515,323220.851136888,823.873194475,45.5541653833333,"Symptoms of Anxiety Disorder",32.5
"Colorado",2022,"Sep",39.0598,-105.3111,1643119.3,13228.9333333333,28532.6380650198,19571139.6335742,0.805113507735515,323220.851136888,823.873194475,45.5541653833333,"Symptoms of Depressive Disorder",26.8
"Connecticut",2020,"Aug",41.5978,-72.7554,51044.935483871,4450.54838709677,1431.72023693663,1907948.91933538,4.28875563895495,26812.3291020531,1001.17307807104,64.5343889777778,"Symptoms of Anxiety Disorder or Depressive Disorder",38.8
"Connecticut",2020,"Aug",41.5978,-72.7554,51044.935483871,4450.54838709677,1431.72023693663,1907948.91933538,4.28875563895495,26812.3291020531,1001.17307807104,64.5343889777778,"Symptoms of Depressive Disorder",23.8
"Connecticut",2020,"Aug",41.5978,-72.7554,51044.935483871,4450.54838709677,1431.72023693663,1907948.91933538,4.28875563895495,26812.3291020531,1001.17307807104,64.5343889777778,"Symptoms of Anxiety Disorder",33.9
"Connecticut",2020,"Dec",41.5978,-72.7554,152426.967741935,5472.54838709677,4275.30708585131,3799162.51612903,3.63007404487068,106559.794937379,1002.06394008065,47.2781870913978,"Symptoms of Depressive Disorder",28.6
"Connecticut",2020,"Dec",41.5978,-72.7554,152426.967741935,5472.54838709677,4275.30708585131,3799162.51612903,3.63007404487068,106559.794937379,1002.06394008065,47.2781870913978,"Symptoms of Anxiety Disorder",36.1
"Connecticut",2020,"Dec",41.5978,-72.7554,152426.967741935,5472.54838709677,4275.30708585131,3799162.51612903,3.63007404487068,106559.794937379,1002.06394008065,47.2781870913978,"Symptoms of Anxiety Disorder or Depressive Disorder",41.2
"Connecticut",2020,"Jul",41.5978,-72.7554,47754.1612903226,4375.87096774194,1339.41983605591,1902063.09548553,4.27364225930345,17099.5843550468,1000.1628778871,66.6504061612903,"Symptoms of Anxiety Disorder or Depressive Disorder",36.6
"Connecticut",2020,"Jul",41.5978,-72.7554,47754.1612903226,4375.87096774194,1339.41983605591,1902063.09548553,4.27364225930345,17099.5843550468,1000.1628778871,66.6504061612903,"Symptoms of Depressive Disorder",26.3
"Connecticut",2020,"Jul",41.5978,-72.7554,47754.1612903226,4375.87096774194,1339.41983605591,1902063.09548553,4.27364225930345,17099.5843550468,1000.1628778871,66.6504061612903,"Symptoms of Anxiety Disorder",31.6666666666667
"Connecticut",2020,"Jun",41.5978,-72.7554,44811.4666666667,4167.53333333333,1256.88245200643,1805073.06996247,4.01493967577113,9794.90384177581,1001.47325981667,60.7646507777778,"Symptoms of Anxiety Disorder or Depressive Disorder",36.26
"Connecticut",2020,"Jun",41.5978,-72.7554,44811.4666666667,4167.53333333333,1256.88245200643,1805073.06996247,4.01493967577113,9794.90384177581,1001.47325981667,60.7646507777778,"Symptoms of Anxiety Disorder",31.3
"Connecticut",2020,"Jun",41.5978,-72.7554,44811.4666666667,4167.53333333333,1256.88245200643,1805073.06996247,4.01493967577113,9794.90384177581,1001.47325981667,60.7646507777778,"Symptoms of Depressive Disorder",24.86
"Connecticut",2020,"May",41.5978,-72.7554,35796.5161290323,3204.16129032258,1004.02902007699,1455076.09346754,3.4860668264542,4565.26066937361,1002.89874552151,51.952508983871,"Symptoms of Anxiety Disorder or Depressive Disorder",34.525
"Connecticut",2020,"May",41.5978,-72.7554,35796.5161290323,3204.16129032258,1004.02902007699,1455076.09346754,3.4860668264542,4565.26066937361,1002.89874552151,51.952508983871,"Symptoms of Anxiety Disorder",29.35
"Connecticut",2020,"May",41.5978,-72.7554,35796.5161290323,3204.16129032258,1004.02902007699,1455076.09346754,3.4860668264542,4565.26066937361,1002.89874552151,51.952508983871,"Symptoms of Depressive Disorder",21.775
"Connecticut",2020,"Nov",41.5978,-72.7554,91267.8666666667,4765.2,2559.90237719058,2785571.34884457,4.97132099717139,76477.8777510291,1006.46643513889,52.25204125,"Symptoms of Anxiety Disorder or Depressive Disorder",39.65
"Connecticut",2020,"Nov",41.5978,-72.7554,91267.8666666667,4765.2,2559.90237719058,2785571.34884457,4.97132099717139,76477.8777510291,1006.46643513889,52.25204125,"Symptoms of Depressive Disorder",25.95
"Connecticut",2020,"Nov",41.5978,-72.7554,91267.8666666667,4765.2,2559.90237719058,2785571.34884457,4.97132099717139,76477.8777510291,1006.46643513889,52.25204125,"Symptoms of Anxiety Disorder",35.85
"Connecticut",2020,"Oct",41.5978,-72.7554,62826.2903225806,4548.25806451613,1762.16642089629,2221529.69565462,4.54845968916984,54284.6059798271,1005.38664874194,59.9591904354839,"Symptoms of Depressive Disorder",22.35
"Connecticut",2020,"Oct",41.5978,-72.7554,62826.2903225806,4548.25806451613,1762.16642089629,2221529.69565462,4.54845968916984,54284.6059798271,1005.38664874194,59.9591904354839,"Symptoms of Anxiety Disorder or Depressive Disorder",35.75
"Connecticut",2020,"Oct",41.5978,-72.7554,62826.2903225806,4548.25806451613,1762.16642089629,2221529.69565462,4.54845968916984,54284.6059798271,1005.38664874194,59.9591904354839,"Symptoms of Anxiety Disorder",30.45
"Connecticut",2020,"Sep",41.5978,-72.7554,54888.4333333333,4484.1,1539.52355962741,1988987.3511705,4.39442100089238,38438.7007273187,1005.17281597222,60.7790257722222,"Symptoms of Anxiety Disorder or Depressive Disorder",34.8
"Connecticut",2020,"Sep",41.5978,-72.7554,54888.4333333333,4484.1,1539.52355962741,1988987.3511705,4.39442100089238,38438.7007273187,1005.17281597222,60.7790257722222,"Symptoms of Depressive Disorder",20.1
"Connecticut",2020,"Sep",41.5978,-72.7554,54888.4333333333,4484.1,1539.52355962741,1988987.3511705,4.39442100089238,38438.7007273187,1005.17281597222,60.7790257722222,"Symptoms of Anxiety Disorder",31.75
"Connecticut",2021,"Apr",41.5978,-72.7554,326021.266666667,7982.96666666667,9144.32040580931,7591902.23333333,2.4497975135313,212939.441714884,997.903864727778,46.6522041111111,"Symptoms of Anxiety Disorder or Depressive Disorder",31.5
"Connecticut",2021,"Apr",41.5978,-72.7554,326021.266666667,7982.96666666667,9144.32040580931,7591902.23333333,2.4497975135313,212939.441714884,997.903864727778,46.6522041111111,"Symptoms of Anxiety Disorder",27.3
"Connecticut",2021,"Apr",41.5978,-72.7554,326021.266666667,7982.96666666667,9144.32040580931,7591902.23333333,2.4497975135313,212939.441714884,997.903864727778,46.6522041111111,"Symptoms of Depressive Disorder",19.6
"Connecticut",2021,"Aug",41.5978,-72.7554,362896.064516129,8316.64516129032,10178.593322673,9263275.61290323,2.29213951788866,259818.511466348,1003.16526799454,67.7007628055556,"Symptoms of Anxiety Disorder or Depressive Disorder",26.5
"Connecticut",2021,"Aug",41.5978,-72.7554,362896.064516129,8316.64516129032,10178.593322673,9263275.61290323,2.29213951788866,259818.511466348,1003.16526799454,67.7007628055556,"Symptoms of Depressive Disorder",17.9666666666667
"Connecticut",2021,"Aug",41.5978,-72.7554,362896.064516129,8316.64516129032,10178.593322673,9263275.61290323,2.29213951788866,259818.511466348,1003.16526799454,67.7007628055556,"Symptoms of Anxiety Disorder",22.7333333333333
"Connecticut",2021,"Dec",41.5978,-72.7554,453621.838709677,9007.8064516129,12723.2909639442,11425180.1290323,1.99048113851883,320456.112762655,1001.45169559333,48.7022557048193,"Symptoms of Anxiety Disorder or Depressive Disorder",29.3
"Connecticut",2021,"Dec",41.5978,-72.7554,453621.838709677,9007.8064516129,12723.2909639442,11425180.1290323,1.99048113851883,320456.112762655,1001.45169559333,48.7022557048193,"Symptoms of Anxiety Disorder",25.7
"Connecticut",2021,"Dec",41.5978,-72.7554,453621.838709677,9007.8064516129,12723.2909639442,11425180.1290323,1.99048113851883,320456.112762655,1001.45169559333,48.7022557048193,"Symptoms of Depressive Disorder",21.1
"Connecticut",2021,"Feb",41.5978,-72.7554,267457.107142857,7382.46428571429,7501.69922205021,6169528.5,2.76090499795291,173044.372023907,1004.1270904881,43.1473601845238,"Symptoms of Anxiety Disorder or Depressive Disorder",40.4
"Connecticut",2021,"Feb",41.5978,-72.7554,267457.107142857,7382.46428571429,7501.69922205021,6169528.5,2.76090499795291,173044.372023907,1004.1270904881,43.1473601845238,"Symptoms of Depressive Disorder",26.15
"Connecticut",2021,"Feb",41.5978,-72.7554,267457.107142857,7382.46428571429,7501.69922205021,6169528.5,2.76090499795291,173044.372023907,1004.1270904881,43.1473601845238,"Symptoms of Anxiety Disorder",35.05
"Connecticut",2021,"Jan",41.5978,-72.7554,220536.935483871,6548.87096774194,6185.67132137948,5000786.96774194,2.98202869499287,140263.237370286,1000.92092291398,42.9991039354839,"Symptoms of Anxiety Disorder or Depressive Disorder",39.5
"Connecticut",2021,"Jan",41.5978,-72.7554,220536.935483871,6548.87096774194,6185.67132137948,5000786.96774194,2.98202869499287,140263.237370286,1000.92092291398,42.9991039354839,"Symptoms of Anxiety Disorder",35.3
"Connecticut",2021,"Jan",41.5978,-72.7554,220536.935483871,6548.87096774194,6185.67132137948,5000786.96774194,2.98202869499287,140263.237370286,1000.92092291398,42.9991039354839,"Symptoms of Depressive Disorder",24.3
"Connecticut",2021,"Jul",41.5978,-72.7554,350911.258064516,8282.29032258065,9842.44068049826,8904838.0967742,2.3602568909905,249764.972547068,1001.06151303763,68.1555129418605,"Symptoms of Anxiety Disorder or Depressive Disorder",26.8
"Connecticut",2021,"Jul",41.5978,-72.7554,350911.258064516,8282.29032258065,9842.44068049826,8904838.0967742,2.3602568909905,249764.972547068,1001.06151303763,68.1555129418605,"Symptoms of Depressive Disorder",18.1
"Connecticut",2021,"Jul",41.5978,-72.7554,350911.258064516,8282.29032258065,9842.44068049826,8904838.0967742,2.3602568909905,249764.972547068,1001.06151303763,68.1555129418605,"Symptoms of Anxiety Disorder",22.9
"Connecticut",2021,"Jun",41.5978,-72.7554,348444.2,8261.63333333333,9773.24406141778,8615935.3,2.37100659511807,241661.759628327,1002.01783412778,63.4887379166667,"Symptoms of Anxiety Disorder or Depressive Disorder",27.1
"Connecticut",2021,"Jun",41.5978,-72.7554,348444.2,8261.63333333333,9773.24406141778,8615935.3,2.37100659511807,241661.759628327,1002.01783412778,63.4887379166667,"Symptoms of Anxiety Disorder",23.9
"Connecticut",2021,"Jun",41.5978,-72.7554,348444.2,8261.63333333333,9773.24406141778,8615935.3,2.37100659511807,241661.759628327,1002.01783412778,63.4887379166667,"Symptoms of Depressive Disorder",18
"Connecticut",2021,"Mar",41.5978,-72.7554,293611.741935484,7779.38709677419,8235.29050916473,6737260.09677419,2.65094836437335,188968.240054004,1005.91020919355,39.2073437473118,"Symptoms of Depressive Disorder",23.5333333333333
"Connecticut",2021,"Mar",41.5978,-72.7554,293611.741935484,7779.38709677419,8235.29050916473,6737260.09677419,2.65094836437335,188968.240054004,1005.91020919355,39.2073437473118,"Symptoms of Anxiety Disorder or Depressive Disorder",35.2333333333333
"Connecticut",2021,"Mar",41.5978,-72.7554,293611.741935484,7779.38709677419,8235.29050916473,6737260.09677419,2.65094836437335,188968.240054004,1005.91020919355,39.2073437473118,"Symptoms of Anxiety Disorder",30.6333333333333
"Connecticut",2021,"May",41.5978,-72.7554,344341.129032258,8174.03225806452,9658.16017146048,8267594.22580645,2.37385231928954,231891.408063543,1004.14695344086,50.56967595,"Symptoms of Anxiety Disorder or Depressive Disorder",30.9
"Connecticut",2021,"May",41.5978,-72.7554,344341.129032258,8174.03225806452,9658.16017146048,8267594.22580645,2.37385231928954,231891.408063543,1004.14695344086,50.56967595,"Symptoms of Anxiety Disorder",26.6
"Connecticut",2021,"May",41.5978,-72.7554,344341.129032258,8174.03225806452,9658.16017146048,8267594.22580645,2.37385231928954,231891.408063543,1004.14695344086,50.56967595,"Symptoms of Depressive Disorder",20.3
"Connecticut",2021,"Oct",41.5978,-72.7554,396728.064516129,8701.61290322581,11127.5211368995,10307598.7096774,2.19345503263909,289109.928869048,1001.19466846774,63.4827620483871,"Symptoms of Depressive Disorder",19.2
"Connecticut",2021,"Oct",41.5978,-72.7554,396728.064516129,8701.61290322581,11127.5211368995,10307598.7096774,2.19345503263909,289109.928869048,1001.19466846774,63.4827620483871,"Symptoms of Anxiety Disorder or Depressive Disorder",28.7
"Connecticut",2021,"Oct",41.5978,-72.7554,396728.064516129,8701.61290322581,11127.5211368995,10307598.7096774,2.19345503263909,289109.928869048,1001.19466846774,63.4827620483871,"Symptoms of Anxiety Disorder",25.1
"Connecticut",2021,"Sep",41.5978,-72.7554,381625.366666667,8453.13333333333,10703.9171507558,9717847.06666667,2.2152459309975,272568.437454451,1002.01875,64.6032407333333,"Symptoms of Anxiety Disorder or Depressive Disorder",28.65
"Connecticut",2021,"Sep",41.5978,-72.7554,381625.366666667,8453.13333333333,10703.9171507558,9717847.06666667,2.2152459309975,272568.437454451,1002.01875,64.6032407333333,"Symptoms of Depressive Disorder",18.4
"Connecticut",2021,"Sep",41.5978,-72.7554,381625.366666667,8453.13333333333,10703.9171507558,9717847.06666667,2.2152459309975,272568.437454451,1002.01875,64.6032407333333,"Symptoms of Anxiety Disorder",24.85
"Connecticut",2022,"Apr",41.5978,-72.7554,745725.833333333,10810.9,20916.291825408,13784950.2,1.44980194873411,386643.493216675,1001.51192815,42.9229248944444,"Symptoms of Depressive Disorder",16
"Connecticut",2022,"Apr",41.5978,-72.7554,745725.833333333,10810.9,20916.291825408,13784950.2,1.44980194873411,386643.493216675,1001.51192815,42.9229248944444,"Symptoms of Anxiety Disorder",23.3
"Connecticut",2022,"Apr",41.5978,-72.7554,745725.833333333,10810.9,20916.291825408,13784950.2,1.44980194873411,386643.493216675,1001.51192815,42.9229248944444,"Symptoms of Anxiety Disorder or Depressive Disorder",25
"Connecticut",2022,"Feb",41.5978,-72.7554,713589,10270.5714285714,20014.9104405901,12992118.4285714,1.43924885672817,364405.963070334,1007.40519642169,43.4881029878049,"Symptoms of Anxiety Disorder or Depressive Disorder",32.3
"Connecticut",2022,"Feb",41.5978,-72.7554,713589,10270.5714285714,20014.9104405901,12992118.4285714,1.43924885672817,364405.963070334,1007.40519642169,43.4881029878049,"Symptoms of Anxiety Disorder",26.4
"Connecticut",2022,"Feb",41.5978,-72.7554,713589,10270.5714285714,20014.9104405901,12992118.4285714,1.43924885672817,364405.963070334,1007.40519642169,43.4881029878049,"Symptoms of Depressive Disorder",23
"Connecticut",2022,"Jan",41.5978,-72.7554,623392.129032258,9551.93548387097,17485.0476001584,12363776.3548387,1.54387872527716,346782.078268558,1003.49408601075,38.3068996290323,"Symptoms of Anxiety Disorder or Depressive Disorder",31.6
"Connecticut",2022,"Jan",41.5978,-72.7554,623392.129032258,9551.93548387097,17485.0476001584,12363776.3548387,1.54387872527716,346782.078268558,1003.49408601075,38.3068996290323,"Symptoms of Depressive Disorder",22.3
"Connecticut",2022,"Jan",41.5978,-72.7554,623392.129032258,9551.93548387097,17485.0476001584,12363776.3548387,1.54387872527716,346782.078268558,1003.49408601075,38.3068996290323,"Symptoms of Anxiety Disorder",28
"Connecticut",2022,"Jun",41.5978,-72.7554,818845.966666667,11006.7666666667,22958.5921132283,14557834.4,1.34462824439307,408321.529234074,1000.54768516667,58.4416600722222,"Symptoms of Anxiety Disorder or Depressive Disorder",31.4
"Connecticut",2022,"Jun",41.5978,-72.7554,818845.966666667,11006.7666666667,22958.5921132283,14557834.4,1.34462824439307,408321.529234074,1000.54768516667,58.4416600722222,"Symptoms of Depressive Disorder",17.4
"Connecticut",2022,"Jun",41.5978,-72.7554,818845.966666667,11006.7666666667,22958.5921132283,14557834.4,1.34462824439307,408321.529234074,1000.54768516667,58.4416600722222,"Symptoms of Anxiety Disorder",25.9
"Connecticut",2022,"Mar",41.5978,-72.7554,730158.967741936,10654.064516129,20479.6687543509,13432180.516129,1.45911584537658,376748.926976399,1001.2722478172,42.7401315537634,"Symptoms of Anxiety Disorder or Depressive Disorder",28.9
"Connecticut",2022,"Mar",41.5978,-72.7554,730158.967741936,10654.064516129,20479.6687543509,13432180.516129,1.45911584537658,376748.926976399,1001.2722478172,42.7401315537634,"Symptoms of Anxiety Disorder",25.3
"Connecticut",2022,"Mar",41.5978,-72.7554,730158.967741936,10654.064516129,20479.6687543509,13432180.516129,1.45911584537658,376748.926976399,1001.2722478172,42.7401315537634,"Symptoms of Depressive Disorder",17.1
