"State","Year","Month","Lat","Long_","Incident_Rate","Case_Fatality_Ratio","Atmospheric.Pressure","Humidity","Indicator","Value","Temp","Precip","PC1","PC2","PC3"
"Idaho",2021,"Jun",0.990573703797332,-1.27831174491103,0.14329397930806,-0.909585062310892,-1.01091431722036,-1.39103627575173,"Symptoms of Anxiety Disorder or Depressive Disorder",-0.373685523504282,0.503845569747506,0.0327934982859609,-1.92189685248993,-0.29979573574856,1.2744551428029
"Idaho",2021,"Jun",0.990573703797332,-1.27831174491103,0.14329397930806,-0.909585062310892,-1.01091431722036,-1.39103627575173,"Symptoms of Anxiety Disorder",-0.805283760836492,0.503845569747506,0.0327934982859609,-1.85412094517287,-0.346333998767215,1.62740559024481
"Idaho",2021,"Mar",0.990573703797332,-1.27831174491103,0.0359894470309738,-0.917997731344078,-0.970477142592369,-0.486017898095425,"Symptoms of Anxiety Disorder",-0.0456708631318025,-1.20606998922877,0.637600488766773,-1.54133944919814,-1.38895451500707,0.557139291932759
"Idaho",2021,"Mar",0.990573703797332,-1.27831174491103,0.0359894470309738,-0.917997731344078,-0.970477142592369,-0.486017898095425,"Symptoms of Depressive Disorder",-1.02396020108482,-1.20606998922877,0.637600488766773,-1.38771405927947,-1.49444124451602,1.35716030613444
"Idaho",2021,"Mar",0.990573703797332,-1.27831174491103,0.0359894470309738,-0.917997731344078,-0.970477142592369,-0.486017898095425,"Symptoms of Anxiety Disorder or Depressive Disorder",0.880826686341346,-1.20606998922877,0.637600488766773,-1.68683173023876,-1.28905237706036,-0.200527668575886
"Idaho",2021,"May",0.990573703797332,-1.27831174491103,0.121415441768436,-0.921260830238692,-0.968935266261048,-1.14784063346417,"Symptoms of Anxiety Disorder",-0.934763232036155,-0.489220187499354,1.26277106632101,-1.56882957299222,-0.870809980490752,1.81875022554933
"Idaho",2021,"May",0.990573703797332,-1.27831174491103,0.121415441768436,-0.921260830238692,-0.968935266261048,-1.14784063346417,"Symptoms of Anxiety Disorder or Depressive Disorder",-0.261469981797907,-0.489220187499354,1.26277106632101,-1.67455998840683,-0.79821029018165,1.26814752753995
"Idaho",2021,"May",0.990573703797332,-1.27831174491103,0.121415441768436,-0.921260830238692,-0.968935266261048,-1.14784063346417,"Symptoms of Depressive Disorder",-1.63395237651434,-0.489220187499354,1.26277106632101,-1.45903260313858,-0.946201966580973,2.39052995040524
"Idaho",2021,"Oct",0.990573703797332,-1.27831174491103,0.576511421989685,-0.738286058602818,-0.9886509451062,-0.17587828486489,"Symptoms of Depressive Disorder",-1.25414592766199,-0.736078629860076,0.164127727707955,-1.21981104371812,-1.29936709115555,1.47549603768087
"Idaho",2021,"Oct",0.990573703797332,-1.27831174491103,0.576511421989685,-0.738286058602818,-0.9886509451062,-0.17587828486489,"Symptoms of Anxiety Disorder",0.0406487843346395,-0.736078629860076,0.164127727707955,-1.42313876566929,-1.15975230209958,0.416644695355127
"Idaho",2021,"Oct",0.990573703797332,-1.27831174491103,0.576511421989685,-0.738286058602818,-0.9886509451062,-0.17587828486489,"Symptoms of Anxiety Disorder or Depressive Disorder",0.713942034572887,-0.736078629860076,0.164127727707955,-1.5288691810839,-1.08715261179048,-0.133958002654258
"Idaho",2021,"Sep",0.990573703797332,-1.27831174491103,0.387167705105032,-0.95023018191564,-0.962524676748973,-1.08123804695232,"Symptoms of Anxiety Disorder or Depressive Disorder",0.178760220280946,-0.0419375452540005,0.0166457535474748,-1.87770341109602,-0.629540881069844,0.596785295474741
"Idaho",2021,"Sep",0.990573703797332,-1.27831174491103,0.387167705105032,-0.95023018191564,-0.962524676748973,-1.08123804695232,"Symptoms of Anxiety Disorder",-0.572220712677099,-0.0419375452540005,0.0166457535474748,-1.75977333236434,-0.710517458722303,1.21091907402367
"Idaho",2021,"Sep",0.990573703797332,-1.27831174491103,0.387167705105032,-0.95023018191564,-0.962524676748973,-1.08123804695232,"Symptoms of Depressive Disorder",-1.40952129310159,-0.0419375452540005,0.0166457535474748,-1.62828807216925,-0.800801688978494,1.89564294206099
"Illinois",2020,"Aug",0.132771078721295,0.0206460167464529,-1.2409878985692,1.80294936514814,0.583104318330622,0.845426579438034,"Symptoms of Anxiety Disorder",0.834789541025906,1.1036663932072,1.09963208893277,0.972814175725193,0.77149896938595,-0.122169460114602
"Illinois",2020,"Aug",0.132771078721295,0.0206460167464529,-1.2409878985692,1.80294936514814,0.583104318330622,0.845426579438034,"Symptoms of Depressive Disorder",-0.926131267289511,1.1036663932072,1.09963208893277,1.24933987757879,0.581622856269838,1.31786836544841
"Illinois",2020,"Aug",0.132771078721295,0.0206460167464529,-1.2409878985692,1.80294936514814,0.583104318330622,0.845426579438034,"Symptoms of Anxiety Disorder or Depressive Disorder",1.61166636822388,1.1036663932072,1.09963208893277,0.850817542554488,0.855267842819528,-0.757480265510044
"Illinois",2020,"Dec",0.132771078721295,0.0206460167464529,-0.332785781287311,0.469138250526925,0.740144117308485,-0.0486140543872615,"Symptoms of Anxiety Disorder",1.34407546107791,-1.27500958718233,0.382816550166185,0.0681238225890855,-0.765122174416056,-1.38473281673049
"Illinois",2020,"Dec",0.132771078721295,0.0206460167464529,-0.332785781287311,0.469138250526925,0.740144117308485,-0.0486140543872615,"Symptoms of Depressive Disorder",-0.192414263824754,-1.27500958718233,0.382816550166185,0.309406052637814,-0.930798390762466,-0.12822922383728
"Illinois",2020,"Dec",0.132771078721295,0.0206460167464529,-0.332785781287311,0.469138250526925,0.740144117308485,-0.0486140543872615,"Symptoms of Anxiety Disorder or Depressive Disorder",1.8999739907618,-1.27500958718233,0.382816550166185,-0.0191715460352866,-0.705180891648028,-1.83933299303568
"Illinois",2020,"Jul",0.132771078721295,0.0206460167464529,-1.34831663331175,1.76750252657422,0.55823324238686,0.861988304315043,"Symptoms of Anxiety Disorder or Depressive Disorder",1.72675923151248,1.48522368129084,1.13120611695094,0.879453185778411,1.12255874470799,-0.724966061017626
"Illinois",2020,"Jul",0.132771078721295,0.0206460167464529,-1.34831663331175,1.76750252657422,0.55823324238686,0.861988304315043,"Symptoms of Depressive Disorder",-0.333403021353281,1.48522368129084,1.13120611695094,1.20297018337184,0.900416102565609,0.959784074771785
"Illinois",2020,"Jul",0.132771078721295,0.0206460167464529,-1.34831663331175,1.76750252657422,0.55823324238686,0.861988304315043,"Symptoms of Anxiety Disorder",0.88658132950577,1.48522368129084,1.13120611695094,1.01139028535562,1.03196425936501,-0.037889189997361
"Illinois",2020,"Jun",0.132771078721295,0.0206460167464529,-1.41566145686055,1.68266593851053,0.559525166374662,0.0266680250358185,"Symptoms of Anxiety Disorder or Depressive Disorder",1.40104642840576,1.16982671533371,1.10754849807297,0.425104996122823,0.947538299633849,-0.429619102674675
"Illinois",2020,"Jun",0.132771078721295,0.0206460167464529,-1.41566145686055,1.68266593851053,0.559525166374662,0.0266680250358185,"Symptoms of Depressive Disorder",-0.442741241477436,1.16982671533371,1.10754849807297,0.714643672181297,0.748726840018156,1.07818520879718
"Illinois",2020,"Jun",0.132771078721295,0.0206460167464529,-1.41566145686055,1.68266593851053,0.559525166374662,0.0266680250358185,"Symptoms of Anxiety Disorder",0.568925026829263,1.16982671533371,1.10754849807297,0.555776945430111,0.857812528533883,0.250869359993331
"Illinois",2020,"May",0.132771078721295,0.0206460167464529,-1.54284011298705,1.40674577141137,0.593494132771979,0.291792900601181,"Symptoms of Depressive Disorder",-0.624012501156964,0.184313583657478,1.27038316165554,0.821515972488559,0.0778133424596787,0.941434025205539
"Illinois",2020,"May",0.132771078721295,0.0206460167464529,-1.54284011298705,1.40674577141137,0.593494132771979,0.291792900601181,"Symptoms of Anxiety Disorder",0.437719162680272,0.184313583657478,1.27038316165554,0.654787240488595,0.19229746948557,0.0731759244984312
"Illinois",2020,"May",0.132771078721295,0.0206460167464529,-1.54284011298705,1.40674577141137,0.593494132771979,0.291792900601181,"Symptoms of Anxiety Disorder or Depressive Disorder",1.45629100278429,0.184313583657478,1.27038316165554,0.494836099220336,0.302127770209595,-0.759787131464487
"Illinois",2020,"Nov",0.132771078721295,0.0206460167464529,-0.665148029825728,0.768363780727819,0.802309942830589,-0.156635202486307,"Symptoms of Depressive Disorder",0.101072537561148,-0.637013263643143,-0.290582668496156,0.190674601550143,-0.560416071367024,-0.406691654072623
"Illinois",2020,"Nov",0.132771078721295,0.0206460167464529,-0.665148029825728,0.768363780727819,0.802309942830589,-0.156635202486307,"Symptoms of Anxiety Disorder",1.36997135531785,-0.637013263643143,-0.290582668496156,-0.00858656596200994,-0.423593578092178,-1.44436596955185
"Illinois",2020,"Nov",0.132771078721295,0.0206460167464529,-0.665148029825728,0.768363780727819,0.802309942830589,-0.156635202486307,"Symptoms of Anxiety Disorder or Depressive Disorder",1.8999739907618,-0.637013263643143,-0.290582668496156,-0.0918153801473574,-0.366444591105271,-1.87778911901052
"Illinois",2020,"Oct",0.132771078721295,0.0206460167464529,-0.990962317471944,1.36475035391333,0.737289394272039,0.0660181721245793,"Symptoms of Depressive Disorder",-0.813915725583137,-0.362706648023136,0.892289930350418,0.67115456459194,-0.336795871354438,0.811260224282152
"Illinois",2020,"Oct",0.132771078721295,0.0206460167464529,-0.990962317471944,1.36475035391333,0.737289394272039,0.0660181721245793,"Symptoms of Anxiety Disorder",0.429087197933628,-0.362706648023136,0.892289930350418,0.47595995151881,-0.202765673860712,-0.20523706435056
"Illinois",2020,"Oct",0.132771078721295,0.0206460167464529,-0.990962317471944,1.36475035391333,0.737289394272039,0.0660181721245793,"Symptoms of Anxiety Disorder or Depressive Disorder",1.18006813089167,-0.362706648023136,0.892289930350418,0.358029872787129,-0.121789096208253,-0.819370842899487
"Illinois",2020,"Sep",0.132771078721295,0.0206460167464529,-1.12255534871655,1.57510320227355,0.723448873190361,0.572026280636702,"Symptoms of Depressive Disorder",-0.831179655076425,0.540761357409459,0.610686147906192,1.00369170998448,0.176391065599694,0.919636100193031
"Illinois",2020,"Sep",0.132771078721295,0.0206460167464529,-1.12255534871655,1.57510320227355,0.723448873190361,0.572026280636702,"Symptoms of Anxiety Disorder or Depressive Disorder",1.39586724955778,0.540761357409459,0.610686147906192,0.653968028228453,0.416528502775953,-0.901588208607245
"Illinois",2020,"Sep",0.132771078721295,0.0206460167464529,-1.12255534871655,1.57510320227355,0.723448873190361,0.572026280636702,"Symptoms of Anxiety Disorder",0.489510951160137,0.540761357409459,0.610686147906192,0.796297433594277,0.318798150436777,-0.160392268979224
"Illinois",2021,"Apr",0.132771078721295,0.0206460167464529,0.0732242110120025,0.532426529875538,0.668522779598237,-0.510314871973586,"Symptoms of Depressive Disorder",-1.63395237651434,-0.333190964697398,0.179520220583728,0.314629763959114,-0.451978696032561,1.34645343875729
"Illinois",2021,"Apr",0.132771078721295,0.0206460167464529,0.0732242110120025,0.532426529875538,0.668522779598237,-0.510314871973586,"Symptoms of Anxiety Disorder",-0.649908395396896,-0.333190964697398,0.179520220583728,0.160100695276219,-0.345871456350028,0.541726418589719
"Illinois",2021,"Apr",0.132771078721295,0.0206460167464529,0.0732242110120025,0.532426529875538,0.668522779598237,-0.510314871973586,"Symptoms of Anxiety Disorder or Depressive Disorder",0.144232361294369,-0.333190964697398,0.179520220583728,0.0353930258128315,-0.260241052395703,-0.107702404703401
"Illinois",2021,"Aug",0.132771078721295,0.0206460167464529,0.217168766137958,0.410196018720384,0.629132029355431,1.0241371578722,"Symptoms of Anxiety Disorder",-0.667172324890185,1.33839092403037,1.15472815873273,1.37159462235319,0.756135468112132,1.15850156398891
"Illinois",2021,"Aug",0.132771078721295,0.0206460167464529,0.217168766137958,0.410196018720384,0.629132029355431,1.0241371578722,"Symptoms of Anxiety Disorder or Depressive Disorder",-0.0168976473096495,1.33839092403037,1.15472815873273,1.26947892199549,0.826253117726906,0.626722889843087
"Illinois",2021,"Aug",0.132771078721295,0.0206460167464529,0.217168766137958,0.410196018720384,0.629132029355431,1.0241371578722,"Symptoms of Depressive Disorder",-1.48433165423916,1.33839092403037,1.15472815873273,1.49991700687349,0.66802302346348,1.82675441114559
"Illinois",2021,"Dec",0.132771078721295,0.0206460167464529,0.567935701456374,-0.0497120568422134,0.589242849656235,0.134133915852818,"Symptoms of Anxiety Disorder",-0.874339478809646,-0.977288137613001,0.725900986392958,0.53267863036962,-0.775682782058553,0.636571005401688
"Illinois",2021,"Dec",0.132771078721295,0.0206460167464529,0.567935701456374,-0.0497120568422134,0.589242849656235,0.134133915852818,"Symptoms of Depressive Disorder",-1.63395237651434,-0.977288137613001,0.725900986392958,0.651964227247644,-0.857590124971386,1.25776379289946
"Illinois",2021,"Dec",0.132771078721295,0.0206460167464529,0.567935701456374,-0.0497120568422134,0.589242849656235,0.134133915852818,"Symptoms of Anxiety Disorder or Depressive Disorder",-0.218310158064686,-0.977288137613001,0.725900986392958,0.429659251247691,-0.704944622270198,0.100086325289978
"Illinois",2021,"Feb",0.132771078721295,0.0206460167464529,-0.0409028408788319,0.615214631460173,0.816696864154833,-0.345381369995864,"Symptoms of Depressive Disorder",-0.235574087557975,-1.5647999325623,0.841866295404295,0.243081614078888,-1.04010379766499,0.0126956121012572
"Illinois",2021,"Feb",0.132771078721295,0.0206460167464529,-0.0409028408788319,0.615214631460173,0.816696864154833,-0.345381369995864,"Symptoms of Anxiety Disorder",0.454983092173561,-1.5647999325623,0.841866295404295,0.134640162371594,-0.965642576835138,-0.552025103805805
"Illinois",2021,"Feb",0.132771078721295,0.0206460167464529,-0.0409028408788319,0.615214631460173,0.816696864154833,-0.345381369995864,"Symptoms of Anxiety Disorder or Depressive Disorder",1.57713850923731,-1.5647999325623,0.841866295404295,-0.0415771966527592,-0.844643092986635,-1.46969626715478
"Illinois",2021,"Jan",0.132771078721295,0.0206460167464529,-0.139220409867477,0.571929934758662,0.75842630034222,0.224260828617455,"Symptoms of Depressive Disorder",-0.408213382490859,-1.39858003172788,0.673177279502334,0.543461152063516,-1.0199364094187,0.0659971653522842
"Illinois",2021,"Jan",0.132771078721295,0.0206460167464529,-0.139220409867477,0.571929934758662,0.75842630034222,0.224260828617455,"Symptoms of Anxiety Disorder or Depressive Disorder",1.8999739907618,-1.39858003172788,0.673177279502334,0.180995599731886,-0.771049778794929,-1.82158182756707
"Illinois",2021,"Jan",0.132771078721295,0.0206460167464529,-0.139220409867477,0.571929934758662,0.75842630034222,0.224260828617455,"Symptoms of Anxiety Disorder",1.16280420139839,-1.39858003172788,0.673177279502334,0.296756849429422,-0.850537132030791,-1.21874246333629
"Illinois",2021,"Jul",0.132771078721295,0.0206460167464529,0.166045646861814,0.509734417021697,0.634331798366753,1.08845187703483,"Symptoms of Anxiety Disorder",-1.27140985715528,1.25354392622126,1.49993787970332,1.558132656467,0.676035757746691,1.73620699747921
"Illinois",2021,"Jul",0.132771078721295,0.0206460167464529,0.166045646861814,0.509734417021697,0.634331798366753,1.08845187703483,"Symptoms of Depressive Disorder",-1.63395237651434,1.25354392622126,1.49993787970332,1.61506441861333,0.636943616811021,2.03268537333042
"Illinois",2021,"Jul",0.132771078721295,0.0206460167464529,0.166045646861814,0.509734417021697,0.634331798366753,1.08845187703483,"Symptoms of Anxiety Disorder or Depressive Disorder",-0.839811619823069,1.25354392622126,1.49993787970332,1.49035674914994,0.722574020765346,1.3832565500373
"Illinois",2021,"Jun",0.132771078721295,0.0206460167464529,0.154899520799276,0.504476685625727,0.58096769876165,0.368442193736337,"Symptoms of Anxiety Disorder",-0.874339478809646,1.21154409741229,1.05180668915151,0.979040893999897,0.692752433681862,1.36645671252363
"Illinois",2021,"Jun",0.132771078721295,0.0206460167464529,0.154899520799276,0.504476685625727,0.58096769876165,0.368442193736337,"Symptoms of Anxiety Disorder or Depressive Disorder",-0.0111430041452259,1.21154409741229,1.05180668915151,0.843489079365779,0.785828959719172,0.660555817639803
"Illinois",2021,"Jun",0.132771078721295,0.0206460167464529,0.154899520799276,0.504476685625727,0.58096769876165,0.368442193736337,"Symptoms of Depressive Disorder",-1.22825003342206,1.21154409741229,1.05180668915151,1.03461713799988,0.654591058006565,1.655876079426
"Illinois",2021,"Mar",0.132771078721295,0.0206460167464529,0.00648406229011604,0.63370778095756,0.767587775280397,-0.420901247704126,"Symptoms of Anxiety Disorder or Depressive Disorder",1.34695278266013,-0.684447367544813,1.55729015032432,0.16125579972048,-0.185009445030532,-0.749686662110599
"Illinois",2021,"Mar",0.132771078721295,0.0206460167464529,0.00648406229011604,0.63370778095756,0.767587775280397,-0.420901247704126,"Symptoms of Anxiety Disorder",0.501020237489002,-0.684447367544813,1.55729015032432,0.294096578061915,-0.276224440547095,-0.0579037851244505
"Illinois",2021,"Mar",0.132771078721295,0.0206460167464529,0.00648406229011604,0.63370778095756,0.767587775280397,-0.420901247704126,"Symptoms of Depressive Disorder",-0.356421594010994,-0.684447367544813,1.55729015032432,0.428744713931806,-0.368680456410823,0.643291103793489
"Illinois",2021,"May",0.132771078721295,0.0206460167464529,0.134408137090581,0.470574449967547,0.761862071924841,-0.0802362020231254,"Symptoms of Anxiety Disorder",-0.572220712677099,0.218687350745922,0.42106477211865,0.548695487512795,0.0215828102414226,0.641521497710771
"Illinois",2021,"May",0.132771078721295,0.0206460167464529,0.134408137090581,0.470574449967547,0.761862071924841,-0.0802362020231254,"Symptoms of Depressive Disorder",-1.34046557512843,0.218687350745922,0.42106477211865,0.669336602537159,-0.0612552979317827,1.26977329415738
"Illinois",2021,"May",0.132771078721295,0.0206460167464529,0.134408137090581,0.470574449967547,0.761862071924841,-0.0802362020231254,"Symptoms of Anxiety Disorder or Depressive Disorder",0.101072537561148,0.218687350745922,0.42106477211865,0.442965072098184,0.094182500550524,0.0909187997013858
"Illinois",2021,"Oct",0.132771078721295,0.0206460167464529,0.370482742737577,0.221149335847847,0.564494171444389,0.784567658455866,"Symptoms of Anxiety Disorder or Depressive Disorder",0.420455233186984,0.157017931632604,0.786477652452273,0.823528266989747,0.0652537676248811,-0.161078790118196
"Illinois",2021,"Oct",0.132771078721295,0.0206460167464529,0.370482742737577,0.221149335847847,0.564494171444389,0.784567658455866,"Symptoms of Anxiety Disorder",-0.373685523504282,0.157017931632604,0.786477652452273,0.948235936453135,-0.0203766363294437,0.488350033174925
"Illinois",2021,"Oct",0.132771078721295,0.0206460167464529,0.370482742737577,0.221149335847847,0.564494171444389,0.784567658455866,"Symptoms of Depressive Disorder",-1.44404915208816,0.157017931632604,0.786477652452273,1.11632018659944,-0.135791528615707,1.36366714283087
"Illinois",2021,"Sep",0.132771078721295,0.0206460167464529,0.304896437836404,0.276197383765259,0.614814163525258,0.373063242964932,"Symptoms of Anxiety Disorder",-0.356421594010994,0.846255740999111,0.721536079200607,0.815052881431309,0.462235113809281,0.712359373277839
"Illinois",2021,"Sep",0.132771078721295,0.0206460167464529,0.304896437836404,0.276197383765259,0.614814163525258,0.373063242964932,"Symptoms of Anxiety Disorder or Depressive Disorder",0.290975761987321,0.846255740999111,0.721536079200607,0.713389020455721,0.532042508337264,0.182933702114968
"Illinois",2021,"Sep",0.132771078721295,0.0206460167464529,0.304896437836404,0.276197383765259,0.614814163525258,0.373063242964932,"Symptoms of Depressive Disorder",-1.40088932835494,0.846255740999111,0.721536079200607,0.979070577138591,0.349612517304137,1.56649945608727
"Indiana",2020,"Aug",0.022519962607051,0.2002464809614,-1.37179047259752,0.719584769992528,0.453077408852147,0.57902400427245,"Symptoms of Depressive Disorder",-0.598116606917032,1.03822913471048,1.53586853281931,1.14554364782213,0.734806783532909,1.20684092576349
"Indiana",2020,"Aug",0.022519962607051,0.2002464809614,-1.37179047259752,0.719584769992528,0.453077408852147,0.57902400427245,"Symptoms of Anxiety Disorder",0.541302739640003,1.03822913471048,1.53586853281931,0.966615252505092,0.857667797902158,0.275051744516839
"Indiana",2020,"Aug",0.022519962607051,0.2002464809614,-1.37179047259752,0.719584769992528,0.453077408852147,0.57902400427245,"Symptoms of Anxiety Disorder or Depressive Disorder",1.61166636822388,1.03822913471048,1.53586853281931,0.798531002358787,0.973082690188421,-0.600265365139104
"Indiana",2020,"Dec",0.022519962607051,0.2002464809614,-0.379827840205267,0.492217287267666,0.505819906545181,-0.701557422861949,"Symptoms of Anxiety Disorder",1.22322795462489,-1.25243644448957,1.13513580927057,-0.169522801735807,-0.525502495408122,-0.91250427507416
"Indiana",2020,"Dec",0.022519962607051,0.2002464809614,-0.379827840205267,0.492217287267666,0.505819906545181,-0.701557422861949,"Symptoms of Anxiety Disorder or Depressive Disorder",1.8999739907618,-1.25243644448957,1.13513580927057,-0.275795424408955,-0.45253049899487,-1.46593057666308
"Indiana",2020,"Dec",0.022519962607051,0.2002464809614,-0.379827840205267,0.492217287267666,0.505819906545181,-0.701557422861949,"Symptoms of Depressive Disorder",0.0751766433212161,-1.25243644448957,1.13513580927057,0.0107611117275689,-0.649294275037743,0.0263439151213272
"Indiana",2020,"Jul",0.022519962607051,0.2002464809614,-1.50081356222701,0.812369724057519,0.448670982511772,0.746784853110024,"Symptoms of Anxiety Disorder or Depressive Disorder",1.8999739907618,1.4157191898765,1.55729015032432,0.893003250450948,1.24186279405954,-0.741722230232225
"Indiana",2020,"Jul",0.022519962607051,0.2002464809614,-1.50081356222701,0.812369724057519,0.448670982511772,0.746784853110024,"Symptoms of Depressive Disorder",0.144232361294369,1.4157191898765,1.55729015032432,1.16871564141674,1.05254514009965,0.694080189961481
"Indiana",2020,"Jul",0.022519962607051,0.2002464809614,-1.50081356222701,0.812369724057519,0.448670982511772,0.746784853110024,"Symptoms of Anxiety Disorder",1.25487849202925,1.4157191898765,1.55729015032432,0.994305639920846,1.17230360360099,-0.214178961455706
"Indiana",2020,"Jun",0.022519962607051,0.2002464809614,-1.58810485269198,0.850294023959728,0.45796260175319,-0.0188508959810114,"Symptoms of Anxiety Disorder or Depressive Disorder",1.28710449375006,1.04636924948031,1.17422795893592,0.454735186023694,0.945724864183224,-0.364923500229647
"Indiana",2020,"Jun",0.022519962607051,0.2002464809614,-1.58810485269198,0.850294023959728,0.45796260175319,-0.0188508959810114,"Symptoms of Depressive Disorder",-0.691341826180789,1.04636924948031,1.17422795893592,0.765419945165091,0.73239346650571,1.25300135084408
"Indiana",2020,"Jun",0.022519962607051,0.2002464809614,-1.58810485269198,0.850294023959728,0.45796260175319,-0.0188508959810114,"Symptoms of Anxiety Disorder",0.517133238349399,1.04636924948031,1.17422795893592,0.575647404677326,0.862700602957944,0.264740098006726
"Indiana",2020,"May",0.022519962607051,0.2002464809614,-1.68610187949173,0.901607373033737,0.471862975187639,-0.142903687322498,"Symptoms of Anxiety Disorder or Depressive Disorder",1.2836517078514,0.123152568658862,1.30446997215472,0.307727828197734,0.364176523482766,-0.574916003148873
"Indiana",2020,"May",0.022519962607051,0.2002464809614,-1.68610187949173,0.901607373033737,0.471862975187639,-0.142903687322498,"Symptoms of Anxiety Disorder",0.472247021666849,0.123152568658862,1.30446997215472,0.435146533953804,0.276684589007696,0.0886308380419217
"Indiana",2020,"May",0.022519962607051,0.2002464809614,-1.68610187949173,0.901607373033737,0.471862975187639,-0.142903687322498,"Symptoms of Depressive Disorder",-0.857075549316358,0.123152568658862,1.30446997215472,0.643896328490345,0.133346738910239,1.17571821616302
"Indiana",2020,"Nov",0.022519962607051,0.2002464809614,-0.792574013040383,0.93665571782968,0.574895348885655,-0.732287826570131,"Symptoms of Anxiety Disorder or Depressive Disorder",1.8999739907618,-0.658208066291596,0.42106477211865,-0.314312328291069,-0.154844795643637,-1.54499368936787
"Indiana",2020,"Nov",0.022519962607051,0.2002464809614,-0.792574013040383,0.93665571782968,0.574895348885655,-0.732287826570131,"Symptoms of Anxiety Disorder",0.981532941718856,-0.658208066291596,0.42106477211865,-0.170085197520368,-0.253878219347334,-0.793915137211477
"Indiana",2020,"Nov",0.022519962607051,0.2002464809614,-0.792574013040383,0.93665571782968,0.574895348885655,-0.732287826570131,"Symptoms of Depressive Disorder",-0.114726581104956,-0.658208066291596,0.42106477211865,0.00206560706496109,-0.372085407414717,0.102578999290983
"Indiana",2020,"Oct",0.022519962607051,0.2002464809614,-1.11429793578156,0.961624653374091,0.520781962215438,-0.276696905314118,"Symptoms of Anxiety Disorder or Depressive Disorder",1.32681153158462,-0.297399315022397,1.4637162758746,0.232669474715551,0.123760281150273,-0.668191440372959
"Indiana",2020,"Oct",0.022519962607051,0.2002464809614,-1.11429793578156,0.961624653374091,0.520781962215438,-0.276696905314118,"Symptoms of Depressive Disorder",-0.641276430650253,-0.297399315022397,1.4637162758746,0.541727612081338,-0.0884541982147925,0.941262599962164
"Indiana",2020,"Oct",0.022519962607051,0.2002464809614,-1.11429793578156,0.961624653374091,0.520781962215438,-0.276696905314118,"Symptoms of Anxiety Disorder",0.662150246093022,-0.297399315022397,1.4637162758746,0.33704437198382,0.0520913561015451,-0.124647751312416
"Indiana",2020,"Sep",0.022519962607051,0.2002464809614,-1.25323669335683,0.758189785991126,0.515705527536861,0.150136013330675,"Symptoms of Anxiety Disorder or Depressive Disorder",1.03332473019872,0.511206131541466,0.725900986392958,0.474671080154765,0.489668517359528,-0.509849524160642
"Indiana",2020,"Sep",0.022519962607051,0.2002464809614,-1.25323669335683,0.758189785991126,0.515705527536861,0.150136013330675,"Symptoms of Depressive Disorder",-1.08150663272911,0.511206131541466,0.725900986392958,0.806773026008353,0.26163102856812,1.21960766830474
"Indiana",2020,"Sep",0.022519962607051,0.2002464809614,-1.25323669335683,0.758189785991126,0.515705527536861,0.150136013330675,"Symptoms of Anxiety Disorder",0.35139951521383,0.511206131541466,0.725900986392958,0.581757013715718,0.416138061790054,0.0478121827975799
"Indiana",2021,"Apr",0.022519962607051,0.2002464809614,0.101402119448584,0.570578639695118,0.435059498655005,-0.81254730845043,"Symptoms of Depressive Disorder",-1.08150663272911,-0.368575891080637,1.55729015032432,0.274143725193042,-0.123584248004685,1.41277869714338
"Indiana",2021,"Apr",0.022519962607051,0.2002464809614,0.101402119448584,0.570578639695118,0.435059498655005,-0.81254730845043,"Symptoms of Anxiety Disorder",0.144232361294369,-0.368575891080637,1.55729015032432,0.0816601484125949,0.00858441896829501,0.41039942640834
"Indiana",2021,"Apr",0.022519962607051,0.2002464809614,0.101402119448584,0.570578639695118,0.435059498655005,-0.81254730845043,"Symptoms of Anxiety Disorder or Depressive Disorder",0.748469893559464,-0.368575891080637,1.55729015032432,-0.0132261218312875,0.0737379871944119,-0.0837312000103395
"Indiana",2021,"Aug",0.022519962607051,0.2002464809614,0.256501205887889,0.378684318387986,0.462840961070017,0.766164646978381,"Symptoms of Anxiety Disorder or Depressive Disorder",0.259325224582964,1.28734715091432,1.49632892836917,1.14280381241996,0.970216540531897,0.534864941825216
"Indiana",2021,"Aug",0.022519962607051,0.2002464809614,0.256501205887889,0.378684318387986,0.462840961070017,0.766164646978381,"Symptoms of Depressive Disorder",-1.35772950462172,1.28734715091432,1.49632892836917,1.39673754516787,0.795853181755337,1.85725261824092
"Indiana",2021,"Aug",0.022519962607051,0.2002464809614,0.256501205887889,0.378684318387986,0.462840961070017,0.766164646978381,"Symptoms of Anxiety Disorder",-0.655663038561321,1.28734715091432,1.49632892836917,1.28648873593212,0.871555422932349,1.28311989040207
"Indiana",2021,"Dec",0.022519962607051,0.2002464809614,0.7435625629499,0.0230087846568174,0.457585767970247,-0.411864527104726,"Symptoms of Anxiety Disorder",-0.684436254383474,-0.963612066927525,-0.0104627147026229,0.0892178037562935,-0.719533257108072,0.298960776331039
"Indiana",2021,"Dec",0.022519962607051,0.2002464809614,0.7435625629499,0.0230087846568174,0.457585767970247,-0.411864527104726,"Symptoms of Depressive Disorder",-1.2368819981687,-0.963612066927525,-0.0104627147026229,0.175970965122128,-0.77910223377195,0.750737349056686
